Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8508606687,"Feb 5, 2023, 9:41:14 AM",Urbanova-Alto Santana,Ride,,6485,24.14,,,false,,,activities/8508606687.gpx,,,6485.0,5075.0,24140.33984375,13.303906440734863,4.756717205047607,200.5935516357422,160.0935516357422,554.9000244140625,623.9000244140625,20.35714340209961,0.16776897013187408,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7224888801574707,8569.2998046875,,,,,,,,,,,,""
8581839982,"Feb 18, 2023, 11:37:14 AM",Mineiro,Ride,,12525,42.01,,,false,,,activities/8581839982.gpx,,,12525.0,10124.0,42011.87890625,11.991991996765137,4.149731159210205,221.2090606689453,266.9090576171875,552.0999755859375,606.5,14.048391342163086,-0.10877875983715057,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3542418479919434,11871.099609375,,,,,,,,,,,,""
8598330521,"Feb 21, 2023, 9:41:13 AM",Represa,Ride,,15914,40.25,,,false,,,activities/8598330521.gpx,,,15914.0,12361.0,40249.96875,12.605859756469727,3.256206512451172,483.6553955078125,532.8554077148438,554.9000244140625,634.2999877929688,17.506032943725586,-0.12223611772060394,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.529217481613159,22112.5,,,,,,,,,,,,""
8619201607,"Feb 25, 2023, 9:32:34 AM",Santana/urbanova,Ride,,10083,26.99,,,false,,,activities/8619201607.gpx,,,10083.0,7050.0,26991.689453125,13.007959365844727,3.828608512878418,211.9159698486328,212.8159637451172,555.5,623.9000244140625,18.67931365966797,-0.0033343597315251827,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.676950216293335,9198.900390625,,,,,,,,,,,,""
8625418985,"Feb 26, 2023, 10:22:05 AM",Domingueira,Ride,,10002,23.11,,,false,,,activities/8625418985.gpx,,,10002.0,7905.0,23115.91015625,13.755956649780273,2.9242138862609863,98.84537506103516,99.34537506103516,562.7999877929688,606.5,12.945638656616211,-0.0021630122791975737,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.311128854751587,6376.2001953125,,,,,,,,,,,,""
8666337559,"Mar 5, 2023, 1:58:43 PM",Leite na pista,Ride,,17812,47.40,,,false,,,activities/8666337559.gpx,,,17812.0,13483.0,47402.12890625,13.333984375,3.5156960487365723,316.23443603515625,262.8344421386719,540.9000244140625,606.4000244140625,35.167518615722656,0.11265316605567932,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6612467765808105,26697.599609375,,,,,,,,,,,,""
8703064569,"Mar 12, 2023, 1:44:53 PM",Bate-e-volta Troina,Ride,,5459,14.01,,,false,,,activities/8703064569.gpx,,,5459.0,3955.0,14010.5498046875,13.259961128234863,3.5424904823303223,120.16089630126953,120.56089782714844,561.0999755859375,617.2000122070312,13.024307250976562,-0.0028549914713948965,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.566504716873169,3829.0,,,,,,,,,,,,""
8736810018,"Mar 18, 2023, 10:33:36 AM",Volta do Queijo,Ride,,28335,51.59,,,false,,,activities/8736810018.gpx,,,28335.0,15959.0,51592.76171875,14.785937309265137,3.2328317165374756,570.34130859375,580.34130859375,552.0999755859375,647.2999877929688,21.670429229736328,-0.01938256435096264,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8208138942718506,32015.80078125,,,,,,,,,,,,""
8874246017,"Apr 11, 2023, 8:47:20 PM",X,Ride,,572,1.57,,,false,,,activities/8874246017.gpx,,,572.0,522.0,1573.6500244140625,13.918001174926758,3.014655113220215,0.0,3.799999952316284,601.4000244140625,606.0999755859375,3.0257112979888916,-0.24147681891918182,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.751136302947998,20.399999618530273,,,,,,,,,,,,""
8895144213,"Apr 15, 2023, 9:42:02 AM",Volta da represa,Ride,,17473,48.26,,,false,,,activities/8895144213.gpx,,,17473.0,13592.0,48265.8515625,13.142187118530273,3.551048517227173,559.2935791015625,559.3936157226562,554.9000244140625,645.0,15.279436111450195,-0.00020718581799883395,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.76231050491333,23774.80078125,,,,,,,,,,,,""
8929844380,"Apr 21, 2023, 10:26:46 AM",Voltinha da Troina,Ride,,4559,16.43,,,false,,,activities/8929844380.gpx,,,4559.0,3839.0,16432.08984375,15.577929496765137,4.280304908752441,138.71107482910156,138.61106872558594,561.0999755859375,635.7999877929688,12.880502700805664,0.0006085653440095484,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.604318857192993,3302.5,,,,,,,,,,,,""
8937915865,"Apr 22, 2023, 9:51:50 AM",Pedal com os Mestres (Santa Branca),Ride,,25601,64.06,,,false,,,activities/8937915865.gpx,,,25601.0,20065.0,64066.3125,14.061914443969727,3.1929385662078857,813.3983764648438,812.8983764648438,567.7000122070312,682.2999877929688,27.188373565673828,0.0007804413326084614,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.502492666244507,27155.80078125,,,,,,,,,,,,""
8943458915,"Apr 23, 2023, 10:12:47 AM",Mineiro,Ride,"",15798,47.85,,,false,,,activities/8943458915.gpx,,,15798.0,11208.0,47855.0703125,14.523046493530273,4.269724369049072,267.23077392578125,267.531005859375,552.0999755859375,606.5,13.739038467407227,-0.0006268928409554064,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0291852951049805,11602.7998046875,,,,,,,,,,,,""
8978621994,"Apr 29, 2023, 10:13:25 AM",Represa com Gilney,Ride,,17828,45.24,,,false,,,activities/8978621994.gpx,,,17828.0,12816.0,45240.98046875,13.671875,3.530039072036743,541.8648681640625,544.4649047851562,554.9000244140625,645.0,21.787233352661133,-0.005747002083808184,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5376362800598145,22024.400390625,,,,,,,,,,,,""
8984746668,"Apr 30, 2023, 9:39:04 AM",Mineiro,Ride,,18855,47.67,,,false,,,activities/8984746668.gpx,,,18855.0,12538.0,47669.8984375,14.775976181030273,3.8020336627960205,270.1975402832031,270.1975402832031,552.0999755859375,606.7000122070312,43.478458404541016,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5282363891601562,12871.599609375,,,,,,,,,,,,""
9020419132,"May 6, 2023, 3:04:11 AM",Quaaaaase Aparecida!,Ride,,21019,63.12,,,false,,,activities/9020419132.gpx,,,21019.0,15769.0,63127.62890625,12.33203125,4.003273963928223,320.8508605957031,367.05084228515625,539.5,606.4000244140625,12.645444869995117,-0.07318507134914398,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0033602714538574,29671.900390625,,,,,,,,,,,,""
9028183900,"May 7, 2023, 1:18:32 PM",Troina,Ride,,1627,5.97,,,false,,,activities/9028183900.gpx,,,1627.0,1627.0,5970.31005859375,10.733996391296387,3.669520616531372,82.03421020507812,50.334205627441406,561.0999755859375,635.7000122070312,12.787212371826172,0.5309606790542603,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.669520616531372,2194.60009765625,,,,,,,,,,,,""
9071755583,"May 14, 2023, 3:06:07 PM",Voltinha,Ride,,3886,13.26,,,false,,,activities/9071755583.gpx,,,3886.0,3714.0,13268.400390625,11.347949028015137,3.5725364685058594,95.903076171875,90.403076171875,550.4000244140625,605.5999755859375,31.306095123291016,0.041451867669820786,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4144108295440674,2359.300048828125,,,,,,,,,,,,""
9106679500,"May 20, 2023, 10:14:46 AM",Represa ao contrário,Ride,,15164,44.42,,,false,,,activities/9106679500.gpx,,,15164.0,11843.0,44428.23046875,15.0360107421875,3.751433849334717,539.7053833007812,539.7053833007812,554.9000244140625,645.0,23.192113876342773,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9298489093780518,20593.599609375,,,,,,,,,,,,""
9112927362,"May 21, 2023, 11:24:12 AM",Domingueiro,Ride,,6731,16.76,,,false,,,activities/9112927362.gpx,,,6731.0,6014.0,16763.5390625,9.798047065734863,2.787419080734253,79.17414093017578,79.27413940429688,562.5999755859375,606.2000122070312,11.080252647399902,-0.0005965327727608383,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.490497589111328,5729.89990234375,,,,,,,,,,,,""
9152183221,"May 27, 2023, 1:18:31 PM",Voltjênha,Ride,,19386,17.09,,,false,,,activities/9152183221.gpx,,,19386.0,8721.0,17097.169921875,11.550000190734863,1.96045982837677,116.40665435791016,116.20664978027344,555.9000244140625,608.9000244140625,27.777246475219727,0.001169784227386117,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.881933867931366,4492.0,,,,,,,,,,,,""
9152742545,"May 27, 2023, 6:45:27 PM",Vespertina,Ride,,8195,25.01,,,false,,,activities/9152742545.gpx,,,8195.0,7307.0,25012.830078125,12.204004287719727,3.4231326580047607,152.664306640625,152.3643035888672,562.5,606.7999877929688,46.826717376708984,0.0011993844527751207,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.05220627784729,12474.599609375,,,,,,,,,,,,""
9283785291,"Jun 17, 2023, 11:23:59 AM",Minêro,Ride,,18932,51.20,,,false,,,activities/9283785291.gpx,,,18932.0,11785.0,51199.0703125,18.200021743774414,4.34442663192749,280.2408142089844,301.9410095214844,552.0999755859375,606.4000244140625,10.415913581848145,-0.0423835813999176,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.704366683959961,12622.2001953125,,,,,,,,,,,,""
9290640270,"Jun 18, 2023, 4:22:47 PM",Lama,Ride,"",3084,9.59,,,false,,,activities/9290640270.gpx,,,3084.0,2966.0,9598.5498046875,10.607998847961426,3.2361934185028076,81.55136108398438,78.35140228271484,550.4000244140625,606.4000244140625,33.06666564941406,0.03333836793899536,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.112370252609253,76.30000305175781,,,,,,,,,,,,media/0cfa2b53-6eb1-4d6b-ad3d-f137962935b7.jpg|media/b23d2d1c-8684-48d9-910e-c99b1b532e6f.jpg|media/a124f9c9-236f-4c66-a4e7-c8995994f29e.jpg
9326536650,"Jun 24, 2023, 10:15:09 AM",Mecado Caçapava,Ride,,21223,55.71,,,false,,,activities/9326536650.gpx,,,21223.0,12408.0,55709.08984375,12.871874809265137,4.489771842956543,332.1534118652344,328.6534118652344,547.7999877929688,606.2000122070312,10.975348472595215,0.006282637361437082,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.624939441680908,18767.69921875,,,,,,,,,,,,""
9412600447,"Jul 8, 2023, 10:32:32 AM",Represa ao contrário,Ride,,17223,40.81,,,false,,,activities/9412600447.gpx,,,17223.0,12602.0,40811.37890625,14.682031631469727,3.2384843826293945,526.0071411132812,526.0071411132812,554.9000244140625,645.0,39.77360916137695,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3695859909057617,23693.099609375,,,,,,,,,,,,""
9419181047,"Jul 9, 2023, 1:10:59 PM",Pedal Silvânia,Ride,"",7766,16.04,,,false,,,activities/9419181047.gpx,,,7766.0,7114.0,16041.349609375,7.904004096984863,2.2548987865448,81.7089614868164,81.80899810791016,557.4000244140625,610.9000244140625,37.02224349975586,-0.0006233889725990593,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.065587043762207,4436.0,,,,,,,,,,,,""
9456940101,"Jul 15, 2023, 11:15:17 AM",Urbanova/Represa,Ride,,18749,55.49,,,false,,,activities/9456940101.gpx,,,18749.0,14945.0,55496.4609375,13.979687690734863,3.7133798599243164,652.7111206054688,650.5111083984375,554.9000244140625,645.0,24.01103401184082,0.003964216914027929,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9599690437316895,30781.099609375,,,,,,,,,,,,""
9501111269,"Jul 22, 2023, 10:47:14 AM",Volta do Queijo/Teixeirinha,Ride,,19991,53.74,,,false,,,activities/9501111269.gpx,,,19991.0,15007.0,53746.21875,14.226000785827637,3.5814099311828613,603.2479248046875,562.64794921875,552.0999755859375,647.0999755859375,30.612855911254883,0.0755401998758316,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.688520669937134,30733.0,,,,,,,,,,,,""
9507790149,"Jul 23, 2023, 11:14:01 AM",Mineiro,Ride,,20374,47.05,,,false,,,activities/9507790149.gpx,,,20374.0,13931.0,47056.69921875,12.770312309265137,3.377840757369995,280.3331298828125,281.0331115722656,552.0999755859375,606.5999755859375,32.487308502197266,-0.0014875672059133649,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3096446990966797,11348.900390625,,,,,,,,,,,,""
9544946946,"Jul 29, 2023, 10:02:24 AM",Urbanova/Represa,Ride,"",26338,58.32,,,false,,,activities/9544946946.gpx,,,26338.0,19644.0,58326.1484375,13.600000381469727,2.969158411026001,669.1954956054688,670.89501953125,555.0,644.0999755859375,36.478858947753906,-0.002914644777774811,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.214524507522583,33191.5,,,,,,,,,,,,""
9633574798,"Aug 12, 2023, 7:26:52 AM","Aparecida, ida!",Ride,"",29005,93.59,,,false,,,activities/9633574798.gpx,,,29005.0,22362.0,93592.3984375,14.641064643859863,4.185332298278809,469.8114318847656,495.010986328125,537.0,578.9000244140625,40.339393615722656,-0.026925263926386833,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,962.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2267677783966064,42169.6015625,,,,,,,,,,,,media/26144a26-e0a8-4ed1-9a0a-e72743ad9e5a.jpg|media/047e1deb-81a7-46f5-9293-4b09705cca96.jpg|media/0d6b53b8-0de7-4463-926e-819d88e64d0f.jpg|media/74c82d4b-a98f-42fd-a386-45f1b48de098.jpg|media/d3d8a085-3fae-42a6-8d2a-55a24ecc5707.jpg|media/51cd6bf0-5303-4668-8595-a5fbf71616e3.jpg|media/9ce22d21-0a16-4154-8c01-77d03e6014e0.jpg|media/6337c603-d94f-42ab-8257-0946ecc6cbea.jpg|media/23026bf7-c26b-4140-9253-085d7bbd6d6d.jpg|media/50bdc39e-c7ea-4fb5-b203-764dc0efb9f9.jpg
9729772320,"Aug 19, 2023, 9:48:58 AM",Represa ao contrário,Ride,"",695443,65.56,,,false,,,activities/9729772320.gpx,,,695443.0,39886.0,65567.796875,13.210156440734863,1.643880009651184,969.4522705078125,971.4520263671875,555.0,644.0999755859375,49.964515686035156,-0.003050277940928936,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.09428206086158752,26452.099609375,,,,,,,,,,,,""
9731251471,"Aug 27, 2023, 10:59:57 AM",Minêro,Ride,,13223,44.34,,,false,,,activities/9731251471.gpx,,,13223.0,10383.0,44340.25,13.949999809265137,4.270466327667236,262.10284423828125,262.10284423828125,552.0999755859375,606.4000244140625,43.04854965209961,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.353266954421997,11079.900390625,,,,,,,,,,,,""
9775249411,"Sep 3, 2023, 10:33:30 AM",Urbanova,Ride,,7562,25.64,,,false,,,activities/9775249411.gpx,,,7562.0,6119.0,25644.630859375,13.769922256469727,4.190983772277832,213.78565979003906,216.3856658935547,555.0,623.0999755859375,20.505237579345703,-0.010138574056327343,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.391249895095825,9270.2001953125,,,,,,,,,,,,""
9801070296,"Sep 7, 2023, 10:00:06 AM",SUbIdas urbanova,Ride,,5157,18.36,,,false,,,activities/9801070296.gpx,,,5157.0,5103.0,18364.029296875,13.564062118530273,3.598673105239868,238.1474609375,203.8474578857422,560.2000122070312,635.0999755859375,21.0382137298584,0.18677818775177002,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.560990810394287,7751.7001953125,,,,,,,,,,,,""
9815615299,"Sep 9, 2023, 9:35:20 AM",Mercado Caçapava,Ride,,21769,69.87,,,false,,,activities/9815615299.gpx,,,21769.0,16329.0,69875.171875,14.241406440734863,4.279207229614258,392.21063232421875,392.11065673828125,547.7000122070312,606.7999877929688,12.75940227508545,0.000143112352816388,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2098476886749268,25456.30078125,,,,,,,,,,,,""
9861289018,"Sep 16, 2023, 11:14:13 AM",Urbanova/Mulêro,Ride,,15408,33.79,,,false,,,activities/9861289018.gpx,,,15408.0,11490.0,33791.78125,15.283984184265137,2.9409730434417725,454.2759094238281,416.87591552734375,556.7000122070312,627.0,26.20042610168457,0.1106778010725975,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.193132162094116,14269.7001953125,,,,,,,,,,,,""
9905407183,"Sep 23, 2023, 9:59:52 AM",Alpes Urbanova/Represa ao Contrário,Ride,"",18016,52.44,,,false,,,activities/9905407183.gpx,,,18016.0,15054.0,52441.98046875,15.959765434265137,3.483591079711914,669.982177734375,666.9819946289062,555.0,644.0999755859375,24.144243240356445,0.005720607936382294,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.910856008529663,29932.900390625,,,,,,,,,,,,""
9978045492,"Oct 4, 2023, 8:39:58 PM",Pedalzim da chuvaiada que não veio,Ride,,5720,20.26,,,false,,,activities/9978045492.gpx,,,5720.0,5431.0,20259.349609375,13.485937118530273,3.730316638946533,204.70932006835938,204.5093231201172,560.2000122070312,635.0999755859375,18.6906795501709,0.0009871985530480742,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.541844367980957,7529.5,,,,,,,,,,,,""
9993401988,"Oct 7, 2023, 9:20:45 AM",Sabadão,Ride,,12763,22.48,,,false,,,activities/9993401988.gpx,,,12763.0,7167.0,22484.869140625,13.628125190734863,3.137277603149414,76.87003326416016,77.77003479003906,560.7999877929688,614.7000122070312,20.731212615966797,-0.004002691712230444,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7617229223251343,11964.599609375,,,,,,,,,,,,""
10035402106,"Oct 8, 2023, 6:48:53 PM",Afternoon Ride,Ride,,485297,23.55,,,false,,,activities/10035402106.gpx,,,485297.0,29017.0,23558.890625,12.475976943969727,0.8118996024131775,227.06898498535156,199.1689910888672,560.7000122070312,635.5,47.99662399291992,0.11842662841081619,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04854530468583107,3372.800048828125,,,,,,,,,,,,""
10037314295,"Oct 14, 2023, 9:37:58 AM",Represa na Mão,Ride,,16120,45.74,,,false,,,activities/10037314295.gpx,,,16120.0,12663.0,45744.76953125,12.625781059265137,3.6124749183654785,563.505859375,561.705810546875,554.9000244140625,644.2999877929688,17.10554313659668,0.003934876061975956,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8377649784088135,24373.5,,,,,,,,,,,,""
10045172972,"Oct 15, 2023, 4:34:54 PM",Prá abrir o apetite!,Ride,,3957,13.98,,,false,,,activities/10045172972.gpx,,,3957.0,3929.0,13982.9404296875,13.744043350219727,3.558905601501465,123.49982452392578,123.89982604980469,560.7000122070312,616.7000122070312,15.219976425170898,-0.0028606285341084003,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5337226390838623,3274.699951171875,,,,,,,,,,,,""
10077985739,"Oct 21, 2023, 11:07:56 AM",Voltinha,Ride,,9209,22.83,,,false,,,activities/10077985739.gpx,,,9209.0,7896.0,22834.869140625,8.393945693969727,2.891953945159912,132.75485229492188,135.1548614501953,560.7000122070312,606.7999877929688,16.593990325927734,-0.010510241612792015,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4796252250671387,8290.2998046875,,,,,,,,,,,,""
10086174792,"Oct 22, 2023, 11:04:40 AM",Travessia Cunha-Parati,Ride,"",22985,52.50,,,false,,,activities/10086174792.gpx,,,22985.0,21250.0,52507.69140625,13.662012100219727,2.470950126647949,1066.28857421875,2016.18994140625,4.699999809265137,1516.300048828125,36.73176574707031,-1.8090683221817017,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.284432888031006,18144.900390625,,,,,,,,,,,,""
10148169714,"Nov 2, 2023, 9:56:23 AM",Represa/Urbanova,Ride,,19054,50.72,,,false,,,activities/10148169714.gpx,,,19054.0,12838.0,50722.25,13.4619140625,3.95094633102417,651.1716918945312,651.1716918945312,554.9000244140625,644.2999877929688,19.88901138305664,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6620264053344727,29201.099609375,,,,,,,,,,,,""
10160334085,"Nov 4, 2023, 2:19:14 PM",Voltjênha,Ride,"",12949,31.78,,,false,,,activities/10160334085.gpx,,,12949.0,8677.0,31783.69921875,13.318163871765137,3.66298246383667,242.86524963378906,244.56500244140625,560.7000122070312,635.5999755859375,16.319908142089844,-0.00534865353256464,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.454529285430908,3871.199951171875,,,,,,,,,,,,""
10164855252,"Nov 5, 2023, 9:00:29 AM",Represa por Jacareí (Ambev),Ride,,16792,53.22,,,false,,,activities/10164855252.gpx,,,16792.0,13906.0,53226.98046875,13.721875190734863,3.827626943588257,551.42822265625,551.42822265625,554.9000244140625,644.2999877929688,19.588712692260742,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1697821617126465,22166.400390625,,,,,,,,,,,,""
10198905622,"Nov 11, 2023, 9:36:56 AM",Pedal com Madhuri,Ride,,8917,23.02,,,false,,,activities/10198905622.gpx,,,8917.0,7785.0,23019.169921875,9.214062690734863,2.956861972808838,134.8687744140625,145.3687744140625,560.5999755859375,606.7999877929688,33.07393264770508,-0.04561415687203407,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5814926624298096,8545.400390625,,,,,,,,,,,,""
10207068478,"Nov 12, 2023, 10:13:14 AM",Atibainha,Ride,,23280,28.36,,,false,,,activities/10207068478.gpx,,,23280.0,10180.0,28368.630859375,12.691797256469727,2.7867023944854736,282.533935546875,279.1339416503906,797.5,833.0999755859375,18.759864807128906,0.011985069140791893,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2185838222503662,28368.599609375,,,,,,,,,,,,""
10239888204,"Nov 18, 2023, 9:13:12 AM",Volta Represa Calorão,Ride,,18421,46.55,,,false,,,activities/10239888204.gpx,,,18421.0,14852.0,46554.08984375,14.851953506469727,3.134533405303955,553.0911254882812,553.0911254882812,554.9000244140625,644.2999877929688,18.64948081970215,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5272293090820312,22377.099609375,,,,,,,,,,,,""
10251680310,"Nov 20, 2023, 9:57:38 AM",Mineiro,Ride,,21586,48.65,,,false,,,activities/10251680310.gpx,,,21586.0,14386.0,48649.0,12.287988662719727,3.381690502166748,262.644775390625,262.644775390625,552.0999755859375,606.7999877929688,11.221918106079102,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2537293434143066,11721.2001953125,,,,,,,,,,,,""
